ms,value
26623,673
26634,673
26646,673
26658,673
26669,673
26680,674
26692,673
26703,673
26715,673
26726,673
26738,673
26749,674
26760,673
26771,673
26784,673
26795,673
26806,673
26817,673
26829,673
26840,673
26852,673
26864,673
26875,673
26886,673
26897,673
26910,673
26921,673
26932,673
26943,673
26955,674
26966,673
26978,673
26990,673
27001,673
27012,673
27023,673
27035,673
27047,673
27058,673
27069,673
27081,673
27092,674
27103,674
27115,673
27127,674
27138,673
27149,674
27161,673
27172,673
27184,673
27195,673
27207,673
27218,673
27229,674
27241,674
27253,674
27264,673
27275,674
27286,674
27298,674
27310,674
27321,674
27333,674
27344,674
27355,673
27366,673
27379,673
27390,674
27401,674
27412,674
27424,673
27435,673
27447,673
27459,674
27470,673
27481,674
27492,673
27504,673
27516,673
27527,673
27538,673
27550,674
27561,674
27572,673
27584,673
27596,674
27607,673
27618,673
27630,673
27642,673
27653,673
27664,673
27676,673
27687,673
27698,673
27710,674
27722,673
27733,673
27744,674
27755,673
27767,673
27779,673
27790,673
27802,673
27813,674
27824,673
27835,674
27848,673
27859,673
27870,674
27881,673
27893,673
27904,673
27916,673
27928,673
27939,673
27950,673
27961,673
27974,674
27985,673
27996,674
28007,674
28019,674
28030,673
28042,673
28053,673
28065,673
28076,673
28087,673
28099,673
28111,673
28122,673
28133,673
28145,673
28156,673
28167,673
28179,673
28191,673
28202,673
28213,673
28224,673
28236,673
28248,673
28259,673
28271,673
28282,673
28293,673
28304,673
28317,673
28328,673
28339,673
28350,673
28362,673
28374,673
28385,674
28396,673
28408,673
28419,673
28430,673
28443,673
28454,673
28465,673
28476,673
28488,673
28499,673
28511,673
28522,674
28534,673
28545,673
28556,673
28568,673
28580,674
28591,673
28602,673
28614,673
28625,673
28636,673
28648,673
28660,673
28671,673
28682,673
28693,673
28706,673
28717,673
28728,673
28740,674
28751,673
28762,673
28774,673
28786,673
28797,673
28808,674
28819,673
28831,673
28843,673
28854,673
28865,673
28877,673
28888,673
28899,673
28912,673
28923,673
28934,673
28945,673
28957,673
28968,673
28980,673
28991,673
29003,673
29014,673
29025,674
29036,673
29049,673
29060,673
29071,673
29083,673
29094,673
29106,673
29117,673
29129,673
29140,673
29151,673
29162,673
29175,673
29186,673
29197,673
29209,673
29220,673
29231,673
29243,673
29255,673
29266,673
29277,673
29288,673
29300,673
29312,673
29323,673
29334,673
29346,673
29357,674
29368,674
29381,673
29392,674
29403,673
29414,673
29426,673
29438,673
29449,673
29460,673
29472,673
29483,673
29494,673
29507,673
29518,673
29529,673
29540,673
29552,673
29563,673
29575,673
29586,673
29598,673
29609,674
29620,673
29631,673
29644,673
29655,673
29666,673
29678,673
29689,673
29700,673
29712,673
29724,674
29735,674
29746,673
29757,673
29769,673
29781,673
29792,673
29803,673
29815,673
29826,673
29838,673
29850,673
29861,674
29872,673
29883,673
29895,673
29907,673
29918,673
29929,673
29941,673
29952,673
29963,674
29976,673
29987,673
29998,673
